NOTAS:;"(1) Os acessos M2M Especial são os dispositivos em operação utilizados em sistemas de comunicação máquina a máquina que, sem intervenção humana, utilizam redes de telecomunicações para transmitir dados a aplicações remotas com o objetivo de monitorar, medir e controlar o próprio dispositivo, o ambiente ao seu redor ou sistemas de dados a ele conectados por meio dessas redes, conforme estabelecido no Decreto 8.234/2014;";;;;;;;
;(2) Os acessos M2M Padrão são os dispositivos máquina a máquina em operação que não se enquadram na definição de M2M Especial.;;;;;;;
;;;;;;;;
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;33;MG;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;34;MG;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;35;MG;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;37;MG;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sudeste;38;MG;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;41;PR;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;42;PR;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;43;PR;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;44;PR;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;45;PR;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;46;PR;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;47;SC;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;48;SC;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;49;SC;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;51;RS;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Sul;53;RS;CDMA;;0
